,heuristic,solution_len,acc,beam_width
833,sum_heuristic,3368,False,3
834,sum_heuristic,2099,True,4
835,mult_heuristic,295,False,1
836,mult_heuristic,297,False,1
837,mult_heuristic,1245,False,2
838,mult_heuristic,838,True,3
839,sum_heuristic,850,True,3
840,sum_heuristic,1835,True,5
841,mult_heuristic,460,True,2
842,sum_heuristic,292,False,1
843,mult_heuristic,6172,True,5
844,sum_heuristic,1532,True,4
845,mult_heuristic,506,True,2
846,mult_heuristic,233,True,1
847,sum_heuristic,9106,False,5
848,mult_heuristic,3523,False,3
849,mult_heuristic,306,False,1
850,sum_heuristic,294,False,1
851,sum_heuristic,3314,True,4
852,mult_heuristic,2002,True,5
853,sum_heuristic,815,True,3
854,sum_heuristic,1386,True,4
855,sum_heuristic,815,True,3
856,sum_heuristic,831,True,3
857,sum_heuristic,9501,False,5
858,sum_heuristic,3621,True,5
859,sum_heuristic,3645,False,3
860,mult_heuristic,6330,False,4
861,sum_heuristic,2784,True,4
862,mult_heuristic,3299,False,3
863,sum_heuristic,297,False,1
864,mult_heuristic,1875,True,5
865,mult_heuristic,490,True,2
866,sum_heuristic,815,True,3
867,sum_heuristic,6203,False,4
868,mult_heuristic,616,True,2
869,sum_heuristic,863,True,2
870,sum_heuristic,1332,True,4
871,sum_heuristic,290,False,1
872,mult_heuristic,9664,False,5
873,sum_heuristic,908,True,3
874,sum_heuristic,2151,True,4
875,sum_heuristic,1386,True,4
876,sum_heuristic,475,True,2
877,sum_heuristic,1886,True,5
878,sum_heuristic,3388,True,5
879,mult_heuristic,1920,True,5
880,sum_heuristic,3098,True,5
881,mult_heuristic,1892,True,5
882,sum_heuristic,2434,True,3
883,sum_heuristic,293,False,1
884,sum_heuristic,5092,True,5
885,sum_heuristic,2078,True,4
886,sum_heuristic,3586,False,3
887,sum_heuristic,230,True,1
888,mult_heuristic,1445,True,4
889,mult_heuristic,1267,False,2
890,sum_heuristic,5937,False,4
891,sum_heuristic,301,False,1
892,mult_heuristic,2312,True,5
893,mult_heuristic,870,True,2
894,sum_heuristic,1932,True,5
895,mult_heuristic,606,True,2
896,mult_heuristic,237,True,1
897,sum_heuristic,1505,True,4
898,mult_heuristic,298,False,1
899,sum_heuristic,1998,True,5
900,sum_heuristic,5904,True,5
901,mult_heuristic,1547,True,4
902,mult_heuristic,473,True,2
903,mult_heuristic,3446,False,3
904,mult_heuristic,300,False,1
905,sum_heuristic,1278,False,2
906,sum_heuristic,3408,False,3
907,mult_heuristic,1339,True,4
908,sum_heuristic,1880,True,5
909,mult_heuristic,297,False,1
910,mult_heuristic,6266,False,4
911,mult_heuristic,306,False,1
912,sum_heuristic,2479,True,4
913,sum_heuristic,3440,False,3
914,sum_heuristic,6124,False,4
915,sum_heuristic,3645,False,3
916,sum_heuristic,3486,False,3
917,sum_heuristic,1869,True,5
918,sum_heuristic,9975,False,5
919,mult_heuristic,2661,True,4
920,mult_heuristic,1741,True,5
921,mult_heuristic,311,False,1
922,sum_heuristic,1267,False,2
923,sum_heuristic,3364,False,3
924,mult_heuristic,9930,False,5
925,mult_heuristic,4580,True,4
926,sum_heuristic,1870,True,5
927,mult_heuristic,1266,True,4
928,sum_heuristic,1288,False,2
929,sum_heuristic,6300,False,4
930,sum_heuristic,289,False,1
931,mult_heuristic,1062,True,3
932,mult_heuristic,841,True,3
933,mult_heuristic,279,False,1
934,mult_heuristic,6207,False,4
935,mult_heuristic,315,False,1
936,mult_heuristic,4185,True,5
937,sum_heuristic,300,False,1
938,mult_heuristic,297,False,1
939,mult_heuristic,2034,True,4
940,sum_heuristic,3551,False,3
941,mult_heuristic,1225,False,2
942,mult_heuristic,3523,True,5
943,mult_heuristic,932,True,2
944,mult_heuristic,1271,True,4
945,mult_heuristic,1259,False,2
946,sum_heuristic,306,False,1
947,mult_heuristic,293,False,1
948,sum_heuristic,9462,False,5
949,sum_heuristic,1836,True,5
950,sum_heuristic,1266,True,4
951,sum_heuristic,1783,True,5
952,mult_heuristic,476,True,2
953,sum_heuristic,1223,False,2
954,sum_heuristic,1812,True,5
955,mult_heuristic,1184,False,2
956,sum_heuristic,1133,True,3
957,sum_heuristic,306,False,1
958,mult_heuristic,1246,False,2
959,sum_heuristic,301,False,1
960,mult_heuristic,1821,True,5
961,mult_heuristic,3055,True,5
962,sum_heuristic,6140,False,4
963,sum_heuristic,6481,False,4
964,sum_heuristic,1188,False,2
965,sum_heuristic,6329,False,4
966,mult_heuristic,9668,False,5
967,mult_heuristic,803,True,3
968,mult_heuristic,297,False,1
969,sum_heuristic,297,False,1
970,sum_heuristic,796,True,3
971,sum_heuristic,1290,False,2
972,mult_heuristic,1459,True,3
973,mult_heuristic,10207,False,5
974,sum_heuristic,1284,True,4
975,mult_heuristic,3510,False,3
976,mult_heuristic,285,False,1
977,sum_heuristic,1242,True,4
978,mult_heuristic,4305,True,4
979,mult_heuristic,1122,True,3
980,sum_heuristic,1977,True,3
981,mult_heuristic,3411,False,3
982,sum_heuristic,1735,True,3
983,mult_heuristic,2129,True,5
984,mult_heuristic,507,True,2
985,mult_heuristic,1290,False,2
986,sum_heuristic,297,False,1
987,mult_heuristic,1223,False,2
988,mult_heuristic,9890,False,5
989,sum_heuristic,6232,False,4
990,mult_heuristic,5567,True,5
991,sum_heuristic,6257,False,4
992,mult_heuristic,3462,False,3
993,mult_heuristic,2264,True,5
994,sum_heuristic,9859,False,5
995,sum_heuristic,846,True,3
996,sum_heuristic,1830,True,3
997,mult_heuristic,2399,True,3
998,sum_heuristic,279,False,1
999,sum_heuristic,1245,False,2
1000,mult_heuristic,1238,False,2
1001,mult_heuristic,3600,False,3
1002,sum_heuristic,1246,True,4
1003,mult_heuristic,288,False,1
1004,sum_heuristic,1761,True,5
1005,mult_heuristic,9596,False,5
1006,sum_heuristic,6029,False,4
1007,sum_heuristic,9444,False,5
1008,mult_heuristic,3578,False,3
1009,sum_heuristic,9762,False,5
1010,sum_heuristic,306,False,1
1011,sum_heuristic,237,True,1
1012,sum_heuristic,826,True,3
1013,mult_heuristic,315,False,1
1014,sum_heuristic,279,False,1
1015,mult_heuristic,1164,False,2
1016,sum_heuristic,469,True,2
1017,mult_heuristic,306,False,1
1018,sum_heuristic,237,True,1
1019,sum_heuristic,283,False,1
1020,sum_heuristic,1257,False,2
1021,mult_heuristic,9804,False,5
1022,mult_heuristic,1318,False,2
1023,mult_heuristic,3478,False,3
1024,sum_heuristic,1149,False,2
1025,sum_heuristic,6197,False,4
1026,mult_heuristic,300,False,1
1027,sum_heuristic,1243,False,2
1028,mult_heuristic,3091,True,4
1029,sum_heuristic,1557,True,4
1030,sum_heuristic,297,False,1
1031,sum_heuristic,1209,False,2
1032,sum_heuristic,4417,True,5
1033,sum_heuristic,814,True,3
1034,sum_heuristic,451,True,2
1035,sum_heuristic,818,True,3
1036,mult_heuristic,1684,True,3
1037,mult_heuristic,503,True,2
1038,sum_heuristic,579,True,2
1039,mult_heuristic,3476,False,3
1040,mult_heuristic,1209,False,2
1041,mult_heuristic,3754,True,5
1042,mult_heuristic,298,False,1
1043,mult_heuristic,9462,False,5
1044,mult_heuristic,1246,True,4
1045,mult_heuristic,1348,True,4
1046,mult_heuristic,6226,False,4
1047,mult_heuristic,285,False,1
1048,sum_heuristic,2481,True,5
1049,mult_heuristic,3767,False,3
1050,sum_heuristic,3453,False,3
1051,sum_heuristic,1343,True,4
1052,mult_heuristic,9506,False,5
1053,sum_heuristic,220,True,1
1054,sum_heuristic,1272,False,2
1055,sum_heuristic,3342,False,3
1056,sum_heuristic,6044,True,5
1057,sum_heuristic,298,False,1
1058,mult_heuristic,2418,True,3
1059,mult_heuristic,315,False,1
1060,mult_heuristic,861,True,3
1061,sum_heuristic,3377,False,3
1062,mult_heuristic,1291,False,2
1063,mult_heuristic,3354,True,4
1064,mult_heuristic,3958,True,5
1065,mult_heuristic,2247,True,4
1066,sum_heuristic,301,False,1
1067,mult_heuristic,9077,False,5
1068,sum_heuristic,1829,True,5
1069,mult_heuristic,226,True,1
1070,sum_heuristic,6391,False,4
1071,mult_heuristic,929,True,3
1072,sum_heuristic,1237,True,4
1073,mult_heuristic,1318,False,2
1074,mult_heuristic,1269,False,2
1075,mult_heuristic,1852,True,5
1076,mult_heuristic,484,True,2
1077,sum_heuristic,6169,False,4
1078,mult_heuristic,3590,False,3
1079,mult_heuristic,1244,False,2
1080,sum_heuristic,3474,False,3
1081,sum_heuristic,1671,True,4
1082,sum_heuristic,237,True,1
1083,mult_heuristic,1851,True,5
1084,sum_heuristic,1276,False,2
1085,mult_heuristic,1364,False,2
1086,mult_heuristic,1278,False,2
1087,sum_heuristic,10264,False,5
1088,sum_heuristic,1295,True,4
1089,mult_heuristic,4010,True,4
1090,mult_heuristic,306,False,1
1091,mult_heuristic,6257,False,4
1092,mult_heuristic,2171,True,5
1093,mult_heuristic,1683,True,4
1094,mult_heuristic,1228,False,2
1095,sum_heuristic,1284,False,2
1096,sum_heuristic,9452,False,5
1097,mult_heuristic,4901,True,5
1098,sum_heuristic,1836,True,5
1099,sum_heuristic,479,True,2
1100,mult_heuristic,4432,True,5
1101,mult_heuristic,1273,True,4
1102,mult_heuristic,1281,False,2
1103,mult_heuristic,9741,False,5
1104,mult_heuristic,2334,True,4
1105,mult_heuristic,6279,False,4
1106,sum_heuristic,518,True,2
1107,mult_heuristic,1504,True,4
1108,sum_heuristic,893,True,2
1109,mult_heuristic,882,True,3
1110,mult_heuristic,3183,True,5
1111,sum_heuristic,3524,False,3
1112,mult_heuristic,1296,False,2
1113,mult_heuristic,1421,True,4
1114,sum_heuristic,819,True,3
1115,mult_heuristic,315,False,1
1116,sum_heuristic,1868,True,5
1117,mult_heuristic,457,True,2
1118,sum_heuristic,3520,False,3
1119,sum_heuristic,3471,False,3
1120,sum_heuristic,1394,True,4
1121,sum_heuristic,815,True,3
1122,sum_heuristic,244,True,1
1123,sum_heuristic,1233,False,2
1124,mult_heuristic,1262,False,2
1125,sum_heuristic,1229,True,4
1126,mult_heuristic,1854,True,5
1127,sum_heuristic,1819,True,5
1128,sum_heuristic,1316,True,4
1129,sum_heuristic,1472,True,4
1130,mult_heuristic,1196,True,4
1131,mult_heuristic,1690,True,3
1132,mult_heuristic,306,False,1
1133,mult_heuristic,236,True,1
1134,mult_heuristic,1728,True,4
1135,mult_heuristic,3882,True,5
1136,mult_heuristic,5934,False,4
1137,sum_heuristic,306,False,1
1138,mult_heuristic,233,True,1
1139,mult_heuristic,2164,True,5
1140,mult_heuristic,1207,False,2
1141,sum_heuristic,854,True,3
1142,sum_heuristic,220,True,1
1143,sum_heuristic,244,True,1
1144,sum_heuristic,885,True,3
1145,sum_heuristic,794,True,3
1146,mult_heuristic,1647,True,3
1147,sum_heuristic,794,True,3
1148,sum_heuristic,3593,False,3
1149,mult_heuristic,233,True,1
1150,sum_heuristic,1279,False,2
1151,sum_heuristic,1325,False,2
1152,sum_heuristic,6335,False,4
1153,mult_heuristic,483,True,2
1154,sum_heuristic,6163,False,4
1155,mult_heuristic,457,True,2
1156,mult_heuristic,1801,True,5
1157,sum_heuristic,300,False,1
1158,mult_heuristic,1999,True,5
1159,mult_heuristic,814,True,2
1160,mult_heuristic,6157,False,4
1161,sum_heuristic,854,True,3
1162,sum_heuristic,1799,True,5
1163,mult_heuristic,6023,False,4
1164,sum_heuristic,306,False,1
1165,mult_heuristic,246,True,1
1166,sum_heuristic,1275,False,2
1167,mult_heuristic,3526,False,3
1168,mult_heuristic,6136,False,4
1169,mult_heuristic,1158,True,3
1170,sum_heuristic,5414,True,5
1171,mult_heuristic,306,False,1
1172,mult_heuristic,602,True,2
1173,sum_heuristic,1278,False,2
1174,sum_heuristic,237,True,1
1175,mult_heuristic,1346,True,4
1176,sum_heuristic,9762,False,5
1177,sum_heuristic,297,False,1
1178,mult_heuristic,9353,False,5
1179,sum_heuristic,3575,True,4
1180,sum_heuristic,1264,True,4
1181,mult_heuristic,1293,False,2
1182,sum_heuristic,502,True,2
1183,mult_heuristic,1534,True,3
1184,mult_heuristic,279,False,1
1185,sum_heuristic,3632,True,5
1186,sum_heuristic,1223,False,2
1187,sum_heuristic,3461,False,3
1188,sum_heuristic,297,False,1
1189,mult_heuristic,233,True,1
1190,mult_heuristic,1268,True,4
1191,mult_heuristic,781,True,3
1192,mult_heuristic,3671,True,5
1193,mult_heuristic,3313,False,3
1194,sum_heuristic,2086,True,5
1195,mult_heuristic,300,False,1
1196,mult_heuristic,285,False,1
1197,mult_heuristic,301,False,1
1198,sum_heuristic,300,False,1
1199,sum_heuristic,1950,True,5
1200,sum_heuristic,9853,False,5
1201,mult_heuristic,1250,False,2
1202,mult_heuristic,230,True,1
1203,sum_heuristic,279,False,1
1204,mult_heuristic,2300,True,5
1205,mult_heuristic,1276,False,2
1206,mult_heuristic,1264,False,2
1207,sum_heuristic,306,False,1
1208,sum_heuristic,6480,False,4
1209,sum_heuristic,289,False,1
1210,mult_heuristic,293,False,1
1211,sum_heuristic,3549,True,5
1212,sum_heuristic,477,True,2
1213,sum_heuristic,9757,False,5
1214,mult_heuristic,306,False,1
1215,mult_heuristic,1978,True,5
1216,mult_heuristic,4130,True,4
1217,sum_heuristic,9810,False,5
1218,mult_heuristic,842,True,3
1219,sum_heuristic,1222,False,2
1220,sum_heuristic,499,True,2
1221,sum_heuristic,1261,False,2
1222,sum_heuristic,3586,True,4
1223,sum_heuristic,1250,True,4
1224,sum_heuristic,2625,True,4
1225,sum_heuristic,510,True,2
1226,sum_heuristic,6104,False,4
1227,sum_heuristic,9728,False,5
1228,mult_heuristic,1271,True,4
1229,mult_heuristic,2353,True,5
1230,mult_heuristic,854,True,3
1231,sum_heuristic,843,True,3
1232,sum_heuristic,290,False,1
1233,sum_heuristic,6481,False,4
1234,mult_heuristic,3441,False,3
1235,mult_heuristic,285,False,1
1236,mult_heuristic,500,True,2
1237,sum_heuristic,1061,True,3
1238,mult_heuristic,2184,True,5
1239,sum_heuristic,828,True,3
1240,mult_heuristic,1342,False,2
1241,mult_heuristic,10125,False,5
1242,sum_heuristic,594,True,2
1243,mult_heuristic,1625,True,4
1244,sum_heuristic,1835,True,5
1245,sum_heuristic,444,True,2
1246,mult_heuristic,306,False,1
1247,mult_heuristic,301,False,1
1248,sum_heuristic,1581,True,4
1249,sum_heuristic,1232,False,2
1250,sum_heuristic,1177,False,2
1251,sum_heuristic,293,False,1
1252,sum_heuristic,2181,True,3
1253,mult_heuristic,827,True,3
1254,mult_heuristic,1276,True,4
1255,sum_heuristic,1617,True,4
1256,mult_heuristic,242,True,1
1257,sum_heuristic,1866,True,5
1258,sum_heuristic,1526,True,4
1259,mult_heuristic,2112,True,4
1260,mult_heuristic,9937,False,5
1261,sum_heuristic,2049,True,5
1262,sum_heuristic,451,True,2
1263,sum_heuristic,1495,True,3
1264,mult_heuristic,2060,True,5
1265,sum_heuristic,1840,True,5
1266,mult_heuristic,473,True,2
1267,sum_heuristic,2675,True,3
1268,sum_heuristic,5731,True,5
1269,sum_heuristic,6384,False,4
1270,sum_heuristic,234,True,1
1271,mult_heuristic,1615,True,3
1272,sum_heuristic,3541,False,3
1273,mult_heuristic,2099,True,5
1274,mult_heuristic,277,False,1
1275,sum_heuristic,306,False,1
1276,sum_heuristic,294,False,1
1277,sum_heuristic,3465,False,3
1278,mult_heuristic,3356,False,3
1279,mult_heuristic,6225,False,4
1280,mult_heuristic,1671,True,3
1281,mult_heuristic,854,True,3
1282,mult_heuristic,9525,False,5
1283,mult_heuristic,1212,False,2
1284,mult_heuristic,1748,True,4
1285,mult_heuristic,846,True,3
1286,sum_heuristic,1866,True,5
1287,mult_heuristic,842,True,3
1288,sum_heuristic,285,False,1
1289,sum_heuristic,1513,True,4
1290,mult_heuristic,9753,False,5
1291,sum_heuristic,298,False,1
1292,sum_heuristic,827,True,3
1293,sum_heuristic,1297,True,4
1294,sum_heuristic,309,False,1
1295,sum_heuristic,781,True,3
1296,sum_heuristic,1291,True,4
1297,sum_heuristic,895,True,2
1298,mult_heuristic,3468,False,3
1299,sum_heuristic,1790,True,5
1300,sum_heuristic,306,False,1
1301,sum_heuristic,239,True,1
1302,mult_heuristic,283,False,1
1303,mult_heuristic,298,False,1
1304,sum_heuristic,285,False,1
1305,mult_heuristic,575,True,2
1306,mult_heuristic,299,False,1
1307,sum_heuristic,977,True,3
1308,mult_heuristic,297,False,1
1309,mult_heuristic,237,True,1
1310,mult_heuristic,497,True,2
1311,mult_heuristic,1843,True,5
1312,sum_heuristic,454,True,2
1313,mult_heuristic,6264,False,4
1314,sum_heuristic,10003,False,5
1315,mult_heuristic,506,True,2
1316,sum_heuristic,2162,True,5
1317,mult_heuristic,518,True,2
1318,sum_heuristic,306,False,1
1319,mult_heuristic,297,False,1
1320,mult_heuristic,2516,True,3
1321,sum_heuristic,3534,True,4
1322,mult_heuristic,1348,True,4
1323,mult_heuristic,309,False,1
1324,sum_heuristic,9351,False,5
1325,sum_heuristic,230,True,1
1326,mult_heuristic,1296,True,4
1327,sum_heuristic,6293,False,4
1328,sum_heuristic,2922,True,5
1329,mult_heuristic,819,True,3
1330,mult_heuristic,9626,False,5
1331,sum_heuristic,286,False,1
1332,mult_heuristic,9689,False,5
1333,mult_heuristic,297,False,1
1334,mult_heuristic,237,True,1
1335,mult_heuristic,5872,False,4
1336,mult_heuristic,475,True,2
1337,sum_heuristic,1610,True,4
1338,mult_heuristic,2186,True,3
1339,sum_heuristic,1275,False,2
1340,mult_heuristic,1453,True,4
1341,sum_heuristic,2439,True,3
1342,mult_heuristic,237,True,1
1343,sum_heuristic,2309,True,4
1344,sum_heuristic,1894,True,5
1345,sum_heuristic,1252,False,2
1346,mult_heuristic,2374,True,5
1347,sum_heuristic,3194,True,5
1348,mult_heuristic,288,False,1
1349,mult_heuristic,869,True,3
1350,mult_heuristic,1088,True,3
1351,mult_heuristic,1260,False,2
1352,mult_heuristic,1531,True,4
1353,mult_heuristic,1240,False,2
1354,sum_heuristic,297,False,1
1355,mult_heuristic,773,True,2
1356,sum_heuristic,3406,False,3
1357,sum_heuristic,1255,False,2
1358,mult_heuristic,3398,False,3
1359,mult_heuristic,1997,True,3
1360,sum_heuristic,9620,False,5
1361,mult_heuristic,297,False,1
1362,sum_heuristic,1182,False,2
1363,sum_heuristic,9524,False,5
1364,sum_heuristic,293,False,1
1365,sum_heuristic,1298,False,2
1366,sum_heuristic,823,True,3
1367,mult_heuristic,885,True,3
1368,mult_heuristic,291,False,1
1369,sum_heuristic,1245,False,2
1370,sum_heuristic,280,False,1
1371,sum_heuristic,3154,True,5
1372,mult_heuristic,493,True,2
1373,mult_heuristic,6595,True,5
1374,mult_heuristic,1240,False,2
1375,sum_heuristic,6316,False,4
1376,sum_heuristic,297,False,1
1377,sum_heuristic,3485,True,4
1378,sum_heuristic,1346,True,4
1379,sum_heuristic,2763,True,4
1380,mult_heuristic,1366,True,4
1381,sum_heuristic,1366,False,2
1382,sum_heuristic,3505,False,3
1383,mult_heuristic,2133,True,5
1384,mult_heuristic,227,True,1
1385,sum_heuristic,1872,True,5
1386,mult_heuristic,1781,True,5
1387,sum_heuristic,1207,False,2
1388,mult_heuristic,766,True,3
1389,sum_heuristic,7248,True,5
1390,sum_heuristic,6279,False,4
1391,mult_heuristic,284,False,1
1392,mult_heuristic,3450,False,3
1393,sum_heuristic,3489,False,3
1394,sum_heuristic,288,False,1
1395,sum_heuristic,1257,False,2
1396,sum_heuristic,1272,False,2
1397,sum_heuristic,2147,True,4
1398,mult_heuristic,306,False,1
1399,mult_heuristic,1471,True,4
1400,sum_heuristic,233,True,1
1401,sum_heuristic,518,True,2
1402,sum_heuristic,1262,True,4
1403,mult_heuristic,5513,True,5
1404,mult_heuristic,285,False,1
1405,mult_heuristic,3486,False,3
1406,sum_heuristic,1069,True,3
1407,sum_heuristic,289,False,1
1408,mult_heuristic,2247,True,3
1409,sum_heuristic,1790,True,5
1410,sum_heuristic,3435,False,3
1411,sum_heuristic,819,True,3
1412,sum_heuristic,513,True,2
1413,mult_heuristic,1206,False,2
1414,mult_heuristic,3596,True,4
1415,mult_heuristic,564,True,2
1416,sum_heuristic,6063,False,4
1417,mult_heuristic,9759,False,5
1418,mult_heuristic,3492,False,3
1419,mult_heuristic,1837,True,5
1420,mult_heuristic,1627,True,4
1421,sum_heuristic,3600,False,3
1422,mult_heuristic,1409,True,4
1423,sum_heuristic,6239,False,4
1424,mult_heuristic,1279,False,2
1425,sum_heuristic,993,True,3
1426,sum_heuristic,9254,False,5
1427,mult_heuristic,237,True,1
1428,sum_heuristic,277,False,1
1429,sum_heuristic,306,False,1
1430,sum_heuristic,6978,True,5
1431,mult_heuristic,3525,False,3
1432,sum_heuristic,6250,False,4
1433,mult_heuristic,237,True,1
1434,mult_heuristic,477,True,2
1435,sum_heuristic,826,True,3
1436,mult_heuristic,3503,False,3
1437,mult_heuristic,10047,False,5
1438,mult_heuristic,1335,True,4
1439,sum_heuristic,1318,False,2
1440,sum_heuristic,298,False,1
1441,mult_heuristic,1440,True,4
1442,mult_heuristic,300,False,1
1443,sum_heuristic,858,True,3
1444,mult_heuristic,1256,False,2
1445,mult_heuristic,830,True,3
1446,sum_heuristic,1953,True,3
1447,sum_heuristic,1308,False,2
1448,mult_heuristic,1168,True,4
1449,mult_heuristic,6336,False,4
1450,mult_heuristic,2086,True,3
1451,mult_heuristic,1264,False,2
1452,sum_heuristic,9908,False,5
1453,sum_heuristic,9455,False,5
1454,sum_heuristic,2215,True,5
1455,sum_heuristic,4424,True,5
